productId,storeId,productType,weight
12136,FDF33,759,Seafood,7.97
12137,DRB01,759,Soft Drinks,7.39
12138,NCX18,759,Household,
12139,FDU16,759,Frozen Foods,19.25
12140,FDY39,759,Meat,5.305
12141,FDM14,759,Canned,13.8
12142,FDC59,759,Starchy Foods,
12143,FDQ49,759,Breakfast,20.2
12144,FDU33,760,Snack Foods,7.63
12145,FDY15,760,Dairy,18.25
12146,NCP43,760,Others,17.75
12147,FDD08,760,Fruits and Vegetables,8.3
12148,FDY59,760,Baking Goods,8.195
12149,NCP29,760,Health and Hygiene,8.42
12150,FDU35,760,Breads,6.44
12151,DRP47,760,Hard Drinks,
12152,FDF33,760,Seafood,7.97
12153,DRB01,760,Soft Drinks,7.39
12154,NCX18,760,Household,
12155,FDU16,760,Frozen Foods,19.25
12156,FDY39,760,Meat,5.305
12157,FDM14,760,Canned,13.8
12158,FDC59,760,Starchy Foods,
12159,FDQ49,760,Breakfast,20.2
12160,FDU33,761,Snack Foods,7.63
12161,FDY15,761,Dairy,18.25
12162,NCP43,761,Others,17.75
12163,FDD08,761,Fruits and Vegetables,8.3
12164,FDY59,761,Baking Goods,8.195
12165,NCP29,761,Health and Hygiene,8.42
12166,FDU35,761,Breads,6.44
12167,DRP47,761,Hard Drinks,
12168,FDF33,761,Seafood,7.97
12169,DRB01,761,Soft Drinks,7.39
12170,NCX18,761,Household,
12171,FDU16,761,Frozen Foods,19.25
12172,FDY39,761,Meat,5.305
12173,FDM14,761,Canned,13.8
12174,FDC59,761,Starchy Foods,
12175,FDQ49,761,Breakfast,20.2
12176,FDU33,762,Snack Foods,7.63
12177,FDY15,762,Dairy,18.25
12178,NCP43,762,Others,17.75
12179,FDD08,762,Fruits and Vegetables,8.3
12180,FDY59,762,Baking Goods,8.195
12181,NCP29,762,Health and Hygiene,8.42
12182,FDU35,762,Breads,6.44
12183,DRP47,762,Hard Drinks,
12184,FDF33,762,Seafood,7.97
12185,DRB01,762,Soft Drinks,7.39
12186,NCX18,762,Household,
12187,FDU16,762,Frozen Foods,19.25
12188,FDY39,762,Meat,5.305
12189,FDM14,762,Canned,13.8
12190,FDC59,762,Starchy Foods,
12191,FDQ49,762,Breakfast,20.2
12192,FDU33,763,Snack Foods,7.63
12193,FDY15,763,Dairy,18.25
12194,NCP43,763,Others,17.75
12195,FDD08,763,Fruits and Vegetables,8.3
12196,FDY59,763,Baking Goods,8.195
12197,NCP29,763,Health and Hygiene,8.42
12198,FDU35,763,Breads,6.44
12199,DRP47,763,Hard Drinks,
12200,FDF33,763,Seafood,7.97
12201,DRB01,763,Soft Drinks,7.39
12202,NCX18,763,Household,
12203,FDU16,763,Frozen Foods,19.25
12204,FDY39,763,Meat,5.305
12205,FDM14,763,Canned,13.8
12206,FDC59,763,Starchy Foods,
12207,FDQ49,763,Breakfast,20.2
12208,FDU33,764,Snack Foods,7.63
12209,FDY15,764,Dairy,18.25
12210,NCP43,764,Others,17.75
12211,FDD08,764,Fruits and Vegetables,8.3
12212,FDY59,764,Baking Goods,8.195
12213,NCP29,764,Health and Hygiene,8.42
12214,FDU35,764,Breads,6.44
12215,DRP47,764,Hard Drinks,
12216,FDF33,764,Seafood,7.97
12217,DRB01,764,Soft Drinks,7.39
12218,NCX18,764,Household,
12219,FDU16,764,Frozen Foods,19.25
12220,FDY39,764,Meat,5.305
12221,FDM14,764,Canned,13.8
12222,FDC59,764,Starchy Foods,
12223,FDQ49,764,Breakfast,20.2
12224,FDU33,765,Snack Foods,7.63
12225,FDY15,765,Dairy,18.25
12226,NCP43,765,Others,17.75
12227,FDD08,765,Fruits and Vegetables,8.3
12228,FDY59,765,Baking Goods,8.195
12229,NCP29,765,Health and Hygiene,8.42
12230,FDU35,765,Breads,6.44
12231,DRP47,765,Hard Drinks,
12232,FDF33,765,Seafood,7.97
12233,DRB01,765,Soft Drinks,7.39
12234,NCX18,765,Household,
12235,FDU16,765,Frozen Foods,19.25
12236,FDY39,765,Meat,5.305
12237,FDM14,765,Canned,13.8
12238,FDC59,765,Starchy Foods,
12239,FDQ49,765,Breakfast,20.2
12240,FDU33,766,Snack Foods,7.63
12241,FDY15,766,Dairy,18.25
12242,NCP43,766,Others,17.75
12243,FDD08,766,Fruits and Vegetables,8.3
12244,FDY59,766,Baking Goods,8.195
12245,NCP29,766,Health and Hygiene,8.42
12246,FDU35,766,Breads,6.44
12247,DRP47,766,Hard Drinks,
12248,FDF33,766,Seafood,7.97
12249,DRB01,766,Soft Drinks,7.39
12250,NCX18,766,Household,
12251,FDU16,766,Frozen Foods,19.25
12252,FDY39,766,Meat,5.305
12253,FDM14,766,Canned,13.8
12254,FDC59,766,Starchy Foods,
12255,FDQ49,766,Breakfast,20.2
12256,FDU33,767,Snack Foods,7.63
12257,FDY15,767,Dairy,18.25
12258,NCP43,767,Others,17.75
12259,FDD08,767,Fruits and Vegetables,8.3
12260,FDY59,767,Baking Goods,8.195
12261,NCP29,767,Health and Hygiene,8.42
12262,FDU35,767,Breads,6.44
12263,DRP47,767,Hard Drinks,
12264,FDF33,767,Seafood,7.97
12265,DRB01,767,Soft Drinks,7.39
12266,NCX18,767,Household,
12267,FDU16,767,Frozen Foods,19.25
12268,FDY39,767,Meat,5.305
12269,FDM14,767,Canned,13.8
12270,FDC59,767,Starchy Foods,
12271,FDQ49,767,Breakfast,20.2
12272,FDU33,768,Snack Foods,7.63
12273,FDY15,768,Dairy,18.25
12274,NCP43,768,Others,17.75
12275,FDD08,768,Fruits and Vegetables,8.3
12276,FDY59,768,Baking Goods,8.195
12277,NCP29,768,Health and Hygiene,8.42
12278,FDU35,768,Breads,6.44
12279,DRP47,768,Hard Drinks,
12280,FDF33,768,Seafood,7.97
12281,DRB01,768,Soft Drinks,7.39
12282,NCX18,768,Household,
12283,FDU16,768,Frozen Foods,19.25
12284,FDY39,768,Meat,5.305
12285,FDM14,768,Canned,13.8
12286,FDC59,768,Starchy Foods,
12287,FDQ49,768,Breakfast,20.2
12288,FDU33,769,Snack Foods,7.63
12289,FDY15,769,Dairy,18.25
12290,NCP43,769,Others,17.75
12291,FDD08,769,Fruits and Vegetables,8.3
12292,FDY59,769,Baking Goods,8.195
12293,NCP29,769,Health and Hygiene,8.42
12294,FDU35,769,Breads,6.44
12295,DRP47,769,Hard Drinks,
12296,FDF33,769,Seafood,7.97
12297,DRB01,769,Soft Drinks,7.39
12298,NCX18,769,Household,
12299,FDU16,769,Frozen Foods,19.25
12300,FDY39,769,Meat,5.305
12301,FDM14,769,Canned,13.8
12302,FDC59,769,Starchy Foods,
12303,FDQ49,769,Breakfast,20.2
12304,FDU33,770,Snack Foods,7.63
12305,FDY15,770,Dairy,18.25
12306,NCP43,770,Others,17.75
12307,FDD08,770,Fruits and Vegetables,8.3
12308,FDY59,770,Baking Goods,8.195
12309,NCP29,770,Health and Hygiene,8.42
12310,FDU35,770,Breads,6.44
12311,DRP47,770,Hard Drinks,
12312,FDF33,770,Seafood,7.97
12313,DRB01,770,Soft Drinks,7.39
12314,NCX18,770,Household,
12315,FDU16,770,Frozen Foods,19.25
12316,FDY39,770,Meat,5.305
12317,FDM14,770,Canned,13.8
12318,FDC59,770,Starchy Foods,
12319,FDQ49,770,Breakfast,20.2
12320,FDU33,771,Snack Foods,7.63
12321,FDY15,771,Dairy,18.25
12322,NCP43,771,Others,17.75
12323,FDD08,771,Fruits and Vegetables,8.3
12324,FDY59,771,Baking Goods,8.195
12325,NCP29,771,Health and Hygiene,8.42
12326,FDU35,771,Breads,6.44
12327,DRP47,771,Hard Drinks,
12328,FDF33,771,Seafood,7.97
12329,DRB01,771,Soft Drinks,7.39
12330,NCX18,771,Household,
12331,FDU16,771,Frozen Foods,19.25
12332,FDY39,771,Meat,5.305
12333,FDM14,771,Canned,13.8
12334,FDC59,771,Starchy Foods,
12335,FDQ49,771,Breakfast,20.2
12336,FDU33,772,Snack Foods,7.63
12337,FDY15,772,Dairy,18.25
12338,NCP43,772,Others,17.75
12339,FDD08,772,Fruits and Vegetables,8.3
12340,FDY59,772,Baking Goods,8.195
12341,NCP29,772,Health and Hygiene,8.42
12342,FDU35,772,Breads,6.44
12343,DRP47,772,Hard Drinks,
12344,FDF33,772,Seafood,7.97
12345,DRB01,772,Soft Drinks,7.39
12346,NCX18,772,Household,
12347,FDU16,772,Frozen Foods,19.25
12348,FDY39,772,Meat,5.305
12349,FDM14,772,Canned,13.8
12350,FDC59,772,Starchy Foods,
12351,FDQ49,772,Breakfast,20.2
12352,FDU33,773,Snack Foods,7.63
12353,FDY15,773,Dairy,18.25
12354,NCP43,773,Others,17.75
12355,FDD08,773,Fruits and Vegetables,8.3
12356,FDY59,773,Baking Goods,8.195
12357,NCP29,773,Health and Hygiene,8.42
12358,FDU35,773,Breads,6.44
12359,DRP47,773,Hard Drinks,
12360,FDF33,773,Seafood,7.97
12361,DRB01,773,Soft Drinks,7.39
12362,NCX18,773,Household,
12363,FDU16,773,Frozen Foods,19.25
12364,FDY39,773,Meat,5.305
12365,FDM14,773,Canned,13.8
12366,FDC59,773,Starchy Foods,
12367,FDQ49,773,Breakfast,20.2
12368,FDU33,774,Snack Foods,7.63
12369,FDY15,774,Dairy,18.25
12370,NCP43,774,Others,17.75
12371,FDD08,774,Fruits and Vegetables,8.3
12372,FDY59,774,Baking Goods,8.195
12373,NCP29,774,Health and Hygiene,8.42
12374,FDU35,774,Breads,6.44
12375,DRP47,774,Hard Drinks,
12376,FDF33,774,Seafood,7.97
12377,DRB01,774,Soft Drinks,7.39
12378,NCX18,774,Household,
12379,FDU16,774,Frozen Foods,19.25
12380,FDY39,774,Meat,5.305
12381,FDM14,774,Canned,13.8
12382,FDC59,774,Starchy Foods,
12383,FDQ49,774,Breakfast,20.2
12384,FDU33,775,Snack Foods,7.63
12385,FDY15,775,Dairy,18.25
12386,NCP43,775,Others,17.75
12387,FDD08,775,Fruits and Vegetables,8.3
12388,FDY59,775,Baking Goods,8.195
12389,NCP29,775,Health and Hygiene,8.42
12390,FDU35,775,Breads,6.44
12391,DRP47,775,Hard Drinks,
12392,FDF33,775,Seafood,7.97
12393,DRB01,775,Soft Drinks,7.39
12394,NCX18,775,Household,
12395,FDU16,775,Frozen Foods,19.25
12396,FDY39,775,Meat,5.305
12397,FDM14,775,Canned,13.8
12398,FDC59,775,Starchy Foods,
12399,FDQ49,775,Breakfast,20.2
12400,FDU33,776,Snack Foods,7.63
12401,FDY15,776,Dairy,18.25
12402,NCP43,776,Others,17.75
12403,FDD08,776,Fruits and Vegetables,8.3
12404,FDY59,776,Baking Goods,8.195
12405,NCP29,776,Health and Hygiene,8.42
12406,FDU35,776,Breads,6.44
12407,DRP47,776,Hard Drinks,
12408,FDF33,776,Seafood,7.97
12409,DRB01,776,Soft Drinks,7.39
12410,NCX18,776,Household,
12411,FDU16,776,Frozen Foods,19.25
12412,FDY39,776,Meat,5.305
12413,FDM14,776,Canned,13.8
12414,FDC59,776,Starchy Foods,
12415,FDQ49,776,Breakfast,20.2
12416,FDU33,777,Snack Foods,7.63
12417,FDY15,777,Dairy,18.25
12418,NCP43,777,Others,17.75
12419,FDD08,777,Fruits and Vegetables,8.3
12420,FDY59,777,Baking Goods,8.195
12421,NCP29,777,Health and Hygiene,8.42
12422,FDU35,777,Breads,6.44
12423,DRP47,777,Hard Drinks,
12424,FDF33,777,Seafood,7.97
12425,DRB01,777,Soft Drinks,7.39
12426,NCX18,777,Household,
12427,FDU16,777,Frozen Foods,19.25
12428,FDY39,777,Meat,5.305
12429,FDM14,777,Canned,13.8
12430,FDC59,777,Starchy Foods,
12431,FDQ49,777,Breakfast,20.2
12432,FDU33,778,Snack Foods,7.63
12433,FDY15,778,Dairy,18.25
12434,NCP43,778,Others,17.75
12435,FDD08,778,Fruits and Vegetables,8.3
12436,FDY59,778,Baking Goods,8.195
12437,NCP29,778,Health and Hygiene,8.42
12438,FDU35,778,Breads,6.44
12439,DRP47,778,Hard Drinks,
12440,FDF33,778,Seafood,7.97
12441,DRB01,778,Soft Drinks,7.39
12442,NCX18,778,Household,
12443,FDU16,778,Frozen Foods,19.25
12444,FDY39,778,Meat,5.305
12445,FDM14,778,Canned,13.8
12446,FDC59,778,Starchy Foods,
12447,FDQ49,778,Breakfast,20.2
12448,FDU33,779,Snack Foods,7.63
12449,FDY15,779,Dairy,18.25
12450,NCP43,779,Others,17.75
12451,FDD08,779,Fruits and Vegetables,8.3
12452,FDY59,779,Baking Goods,8.195
12453,NCP29,779,Health and Hygiene,8.42
12454,FDU35,779,Breads,6.44
12455,DRP47,779,Hard Drinks,
12456,FDF33,779,Seafood,7.97
12457,DRB01,779,Soft Drinks,7.39
12458,NCX18,779,Household,
12459,FDU16,779,Frozen Foods,19.25
12460,FDY39,779,Meat,5.305
12461,FDM14,779,Canned,13.8
12462,FDC59,779,Starchy Foods,
12463,FDQ49,779,Breakfast,20.2
12464,FDU33,780,Snack Foods,7.63
12465,FDY15,780,Dairy,18.25
12466,NCP43,780,Others,17.75
12467,FDD08,780,Fruits and Vegetables,8.3
12468,FDY59,780,Baking Goods,8.195
12469,NCP29,780,Health and Hygiene,8.42
12470,FDU35,780,Breads,6.44
12471,DRP47,780,Hard Drinks,
12472,FDF33,780,Seafood,7.97
12473,DRB01,780,Soft Drinks,7.39
12474,NCX18,780,Household,
12475,FDU16,780,Frozen Foods,19.25
12476,FDY39,780,Meat,5.305
12477,FDM14,780,Canned,13.8
12478,FDC59,780,Starchy Foods,
12479,FDQ49,780,Breakfast,20.2
12480,FDU33,781,Snack Foods,7.63
12481,FDY15,781,Dairy,18.25
12482,NCP43,781,Others,17.75
12483,FDD08,781,Fruits and Vegetables,8.3
12484,FDY59,781,Baking Goods,8.195
12485,NCP29,781,Health and Hygiene,8.42
12486,FDU35,781,Breads,6.44
12487,DRP47,781,Hard Drinks,
12488,FDF33,781,Seafood,7.97
12489,DRB01,781,Soft Drinks,7.39
12490,NCX18,781,Household,
12491,FDU16,781,Frozen Foods,19.25
12492,FDY39,781,Meat,5.305
12493,FDM14,781,Canned,13.8
12494,FDC59,781,Starchy Foods,
12495,FDQ49,781,Breakfast,20.2
12496,FDU33,782,Snack Foods,7.63
12497,FDY15,782,Dairy,18.25
12498,NCP43,782,Others,17.75
12499,FDD08,782,Fruits and Vegetables,8.3
12500,FDY59,782,Baking Goods,8.195
12501,NCP29,782,Health and Hygiene,8.42
12502,FDU35,782,Breads,6.44
12503,DRP47,782,Hard Drinks,
12504,FDF33,782,Seafood,7.97
12505,DRB01,782,Soft Drinks,7.39
12506,NCX18,782,Household,
12507,FDU16,782,Frozen Foods,19.25
12508,FDY39,782,Meat,5.305
12509,FDM14,782,Canned,13.8
12510,FDC59,782,Starchy Foods,
12511,FDQ49,782,Breakfast,20.2
12512,FDU33,783,Snack Foods,7.63
12513,FDY15,783,Dairy,18.25
12514,NCP43,783,Others,17.75
12515,FDD08,783,Fruits and Vegetables,8.3
12516,FDY59,783,Baking Goods,8.195
12517,NCP29,783,Health and Hygiene,8.42
12518,FDU35,783,Breads,6.44
12519,DRP47,783,Hard Drinks,
12520,FDF33,783,Seafood,7.97
12521,DRB01,783,Soft Drinks,7.39
12522,NCX18,783,Household,
12523,FDU16,783,Frozen Foods,19.25
12524,FDY39,783,Meat,5.305
12525,FDM14,783,Canned,13.8
12526,FDC59,783,Starchy Foods,
12527,FDQ49,783,Breakfast,20.2
12528,FDU33,784,Snack Foods,7.63
12529,FDY15,784,Dairy,18.25
12530,NCP43,784,Others,17.75
12531,FDD08,784,Fruits and Vegetables,8.3
12532,FDY59,784,Baking Goods,8.195
12533,NCP29,784,Health and Hygiene,8.42
12534,FDU35,784,Breads,6.44
12535,DRP47,784,Hard Drinks,
12536,FDF33,784,Seafood,7.97
12537,DRB01,784,Soft Drinks,7.39
12538,NCX18,784,Household,
12539,FDU16,784,Frozen Foods,19.25
12540,FDY39,784,Meat,5.305
12541,FDM14,784,Canned,13.8
12542,FDC59,784,Starchy Foods,
12543,FDQ49,784,Breakfast,20.2
12544,FDU33,785,Snack Foods,7.63
12545,FDY15,785,Dairy,18.25
12546,NCP43,785,Others,17.75
12547,FDD08,785,Fruits and Vegetables,8.3
12548,FDY59,785,Baking Goods,8.195
12549,NCP29,785,Health and Hygiene,8.42
12550,FDU35,785,Breads,6.44
12551,DRP47,785,Hard Drinks,
12552,FDF33,785,Seafood,7.97
12553,DRB01,785,Soft Drinks,7.39
12554,NCX18,785,Household,
12555,FDU16,785,Frozen Foods,19.25
12556,FDY39,785,Meat,5.305
12557,FDM14,785,Canned,13.8
12558,FDC59,785,Starchy Foods,
12559,FDQ49,785,Breakfast,20.2
12560,FDU33,786,Snack Foods,7.63
12561,FDY15,786,Dairy,18.25
12562,NCP43,786,Others,17.75
12563,FDD08,786,Fruits and Vegetables,8.3
12564,FDY59,786,Baking Goods,8.195
12565,NCP29,786,Health and Hygiene,8.42
12566,FDU35,786,Breads,6.44
12567,DRP47,786,Hard Drinks,
12568,FDF33,786,Seafood,7.97
12569,DRB01,786,Soft Drinks,7.39
12570,NCX18,786,Household,
12571,FDU16,786,Frozen Foods,19.25
12572,FDY39,786,Meat,5.305
12573,FDM14,786,Canned,13.8
12574,FDC59,786,Starchy Foods,
12575,FDQ49,786,Breakfast,20.2
12576,FDU33,787,Snack Foods,7.63
12577,FDY15,787,Dairy,18.25
12578,NCP43,787,Others,17.75
12579,FDD08,787,Fruits and Vegetables,8.3
12580,FDY59,787,Baking Goods,8.195
12581,NCP29,787,Health and Hygiene,8.42
12582,FDU35,787,Breads,6.44
12583,DRP47,787,Hard Drinks,
12584,FDF33,787,Seafood,7.97
12585,DRB01,787,Soft Drinks,7.39
12586,NCX18,787,Household,
12587,FDU16,787,Frozen Foods,19.25
12588,FDY39,787,Meat,5.305
12589,FDM14,787,Canned,13.8
12590,FDC59,787,Starchy Foods,
12591,FDQ49,787,Breakfast,20.2
12592,FDU33,788,Snack Foods,7.63
12593,FDY15,788,Dairy,18.25
12594,NCP43,788,Others,17.75
12595,FDD08,788,Fruits and Vegetables,8.3
12596,FDY59,788,Baking Goods,8.195
12597,NCP29,788,Health and Hygiene,8.42
12598,FDU35,788,Breads,6.44
12599,DRP47,788,Hard Drinks,
12600,FDF33,788,Seafood,7.97
12601,DRB01,788,Soft Drinks,7.39
12602,NCX18,788,Household,
12603,FDU16,788,Frozen Foods,19.25
12604,FDY39,788,Meat,5.305
12605,FDM14,788,Canned,13.8
12606,FDC59,788,Starchy Foods,
12607,FDQ49,788,Breakfast,20.2
12608,FDU33,789,Snack Foods,7.63
12609,FDY15,789,Dairy,18.25
12610,NCP43,789,Others,17.75
12611,FDD08,789,Fruits and Vegetables,8.3
12612,FDY59,789,Baking Goods,8.195
12613,NCP29,789,Health and Hygiene,8.42
12614,FDU35,789,Breads,6.44
12615,DRP47,789,Hard Drinks,
12616,FDF33,789,Seafood,7.97
12617,DRB01,789,Soft Drinks,7.39
12618,NCX18,789,Household,
12619,FDU16,789,Frozen Foods,19.25
12620,FDY39,789,Meat,5.305
12621,FDM14,789,Canned,13.8
12622,FDC59,789,Starchy Foods,
12623,FDQ49,789,Breakfast,20.2
12624,FDU33,790,Snack Foods,7.63
12625,FDY15,790,Dairy,18.25
12626,NCP43,790,Others,17.75
12627,FDD08,790,Fruits and Vegetables,8.3
12628,FDY59,790,Baking Goods,8.195
12629,NCP29,790,Health and Hygiene,8.42
12630,FDU35,790,Breads,6.44
12631,DRP47,790,Hard Drinks,
12632,FDF33,790,Seafood,7.97
12633,DRB01,790,Soft Drinks,7.39
12634,NCX18,790,Household,
12635,FDU16,790,Frozen Foods,19.25
12636,FDY39,790,Meat,5.305
12637,FDM14,790,Canned,13.8
12638,FDC59,790,Starchy Foods,
12639,FDQ49,790,Breakfast,20.2
12640,FDU33,791,Snack Foods,7.63
12641,FDY15,791,Dairy,18.25
12642,NCP43,791,Others,17.75
12643,FDD08,791,Fruits and Vegetables,8.3
12644,FDY59,791,Baking Goods,8.195
12645,NCP29,791,Health and Hygiene,8.42
12646,FDU35,791,Breads,6.44
12647,DRP47,791,Hard Drinks,
12648,FDF33,791,Seafood,7.97
12649,DRB01,791,Soft Drinks,7.39
12650,NCX18,791,Household,
12651,FDU16,791,Frozen Foods,19.25
12652,FDY39,791,Meat,5.305
12653,FDM14,791,Canned,13.8
12654,FDC59,791,Starchy Foods,
12655,FDQ49,791,Breakfast,20.2
12656,FDU33,792,Snack Foods,7.63
12657,FDY15,792,Dairy,18.25
12658,NCP43,792,Others,17.75
12659,FDD08,792,Fruits and Vegetables,8.3
12660,FDY59,792,Baking Goods,8.195
12661,NCP29,792,Health and Hygiene,8.42
12662,FDU35,792,Breads,6.44
12663,DRP47,792,Hard Drinks,
12664,FDF33,792,Seafood,7.97
12665,DRB01,792,Soft Drinks,7.39
12666,NCX18,792,Household,
12667,FDU16,792,Frozen Foods,19.25
12668,FDY39,792,Meat,5.305
12669,FDM14,792,Canned,13.8
12670,FDC59,792,Starchy Foods,
12671,FDQ49,792,Breakfast,20.2
12672,FDU33,793,Snack Foods,7.63
12673,FDY15,793,Dairy,18.25
12674,NCP43,793,Others,17.75
12675,FDD08,793,Fruits and Vegetables,8.3
12676,FDY59,793,Baking Goods,8.195
12677,NCP29,793,Health and Hygiene,8.42
12678,FDU35,793,Breads,6.44
12679,DRP47,793,Hard Drinks,
12680,FDF33,793,Seafood,7.97
12681,DRB01,793,Soft Drinks,7.39
12682,NCX18,793,Household,
12683,FDU16,793,Frozen Foods,19.25
12684,FDY39,793,Meat,5.305
12685,FDM14,793,Canned,13.8
12686,FDC59,793,Starchy Foods,
12687,FDQ49,793,Breakfast,20.2
12688,FDU33,794,Snack Foods,7.63
12689,FDY15,794,Dairy,18.25
12690,NCP43,794,Others,17.75
12691,FDD08,794,Fruits and Vegetables,8.3
12692,FDY59,794,Baking Goods,8.195
12693,NCP29,794,Health and Hygiene,8.42
12694,FDU35,794,Breads,6.44
12695,DRP47,794,Hard Drinks,
12696,FDF33,794,Seafood,7.97
12697,DRB01,794,Soft Drinks,7.39
12698,NCX18,794,Household,
12699,FDU16,794,Frozen Foods,19.25
12700,FDY39,794,Meat,5.305
12701,FDM14,794,Canned,13.8
12702,FDC59,794,Starchy Foods,
12703,FDQ49,794,Breakfast,20.2
12704,FDU33,795,Snack Foods,7.63
12705,FDY15,795,Dairy,18.25
12706,NCP43,795,Others,17.75
12707,FDD08,795,Fruits and Vegetables,8.3
12708,FDY59,795,Baking Goods,8.195
12709,NCP29,795,Health and Hygiene,8.42
12710,FDU35,795,Breads,6.44
12711,DRP47,795,Hard Drinks,
12712,FDF33,795,Seafood,7.97
12713,DRB01,795,Soft Drinks,7.39
12714,NCX18,795,Household,
12715,FDU16,795,Frozen Foods,19.25
12716,FDY39,795,Meat,5.305
12717,FDM14,795,Canned,13.8
12718,FDC59,795,Starchy Foods,
12719,FDQ49,795,Breakfast,20.2
12720,FDU33,796,Snack Foods,7.63
12721,FDY15,796,Dairy,18.25
12722,NCP43,796,Others,17.75
12723,FDD08,796,Fruits and Vegetables,8.3
12724,FDY59,796,Baking Goods,8.195
12725,NCP29,796,Health and Hygiene,8.42
12726,FDU35,796,Breads,6.44
12727,DRP47,796,Hard Drinks,
12728,FDF33,796,Seafood,7.97
12729,DRB01,796,Soft Drinks,7.39
12730,NCX18,796,Household,
12731,FDU16,796,Frozen Foods,19.25
12732,FDY39,796,Meat,5.305
12733,FDM14,796,Canned,13.8
12734,FDC59,796,Starchy Foods,
12735,FDQ49,796,Breakfast,20.2
12736,FDU33,797,Snack Foods,7.63
12737,FDY15,797,Dairy,18.25
12738,NCP43,797,Others,17.75
12739,FDD08,797,Fruits and Vegetables,8.3
12740,FDY59,797,Baking Goods,8.195
12741,NCP29,797,Health and Hygiene,8.42
12742,FDU35,797,Breads,6.44
12743,DRP47,797,Hard Drinks,
12744,FDF33,797,Seafood,7.97
12745,DRB01,797,Soft Drinks,7.39
12746,NCX18,797,Household,
12747,FDU16,797,Frozen Foods,19.25
12748,FDY39,797,Meat,5.305
12749,FDM14,797,Canned,13.8
12750,FDC59,797,Starchy Foods,
12751,FDQ49,797,Breakfast,20.2
12752,FDU33,798,Snack Foods,7.63
12753,FDY15,798,Dairy,18.25
12754,NCP43,798,Others,17.75
12755,FDD08,798,Fruits and Vegetables,8.3
12756,FDY59,798,Baking Goods,8.195
12757,NCP29,798,Health and Hygiene,8.42
12758,FDU35,798,Breads,6.44
12759,DRP47,798,Hard Drinks,
12760,FDF33,798,Seafood,7.97
12761,DRB01,798,Soft Drinks,7.39
12762,NCX18,798,Household,
12763,FDU16,798,Frozen Foods,19.25
12764,FDY39,798,Meat,5.305
12765,FDM14,798,Canned,13.8
12766,FDC59,798,Starchy Foods,
12767,FDQ49,798,Breakfast,20.2
12768,FDU33,799,Snack Foods,7.63
12769,FDY15,799,Dairy,18.25
12770,NCP43,799,Others,17.75
12771,FDD08,799,Fruits and Vegetables,8.3
12772,FDY59,799,Baking Goods,8.195
12773,NCP29,799,Health and Hygiene,8.42
12774,FDU35,799,Breads,6.44
12775,DRP47,799,Hard Drinks,
12776,FDF33,799,Seafood,7.97
12777,DRB01,799,Soft Drinks,7.39
12778,NCX18,799,Household,
12779,FDU16,799,Frozen Foods,19.25
12780,FDY39,799,Meat,5.305
12781,FDM14,799,Canned,13.8
12782,FDC59,799,Starchy Foods,
12783,FDQ49,799,Breakfast,20.2
12784,FDU33,800,Snack Foods,7.63
12785,FDY15,800,Dairy,18.25
12786,NCP43,800,Others,17.75
12787,FDD08,800,Fruits and Vegetables,8.3
12788,FDY59,800,Baking Goods,8.195
12789,NCP29,800,Health and Hygiene,8.42
12790,FDU35,800,Breads,6.44
12791,DRP47,800,Hard Drinks,
12792,FDF33,800,Seafood,7.97
12793,DRB01,800,Soft Drinks,7.39
12794,NCX18,800,Household,
12795,FDU16,800,Frozen Foods,19.25
12796,FDY39,800,Meat,5.305
12797,FDM14,800,Canned,13.8
12798,FDC59,800,Starchy Foods,
12799,FDQ49,800,Breakfast,20.2
12800,FDU33,801,Snack Foods,7.63
12801,FDY15,801,Dairy,18.25
12802,NCP43,801,Others,17.75
12803,FDD08,801,Fruits and Vegetables,8.3
12804,FDY59,801,Baking Goods,8.195
12805,NCP29,801,Health and Hygiene,8.42
12806,FDU35,801,Breads,6.44
12807,DRP47,801,Hard Drinks,
12808,FDF33,801,Seafood,7.97
12809,DRB01,801,Soft Drinks,7.39
12810,NCX18,801,Household,
12811,FDU16,801,Frozen Foods,19.25
12812,FDY39,801,Meat,5.305
12813,FDM14,801,Canned,13.8
12814,FDC59,801,Starchy Foods,
12815,FDQ49,801,Breakfast,20.2
12816,FDU33,802,Snack Foods,7.63
12817,FDY15,802,Dairy,18.25
12818,NCP43,802,Others,17.75
12819,FDD08,802,Fruits and Vegetables,8.3
12820,FDY59,802,Baking Goods,8.195
12821,NCP29,802,Health and Hygiene,8.42
12822,FDU35,802,Breads,6.44
12823,DRP47,802,Hard Drinks,
12824,FDF33,802,Seafood,7.97
12825,DRB01,802,Soft Drinks,7.39
12826,NCX18,802,Household,
12827,FDU16,802,Frozen Foods,19.25
12828,FDY39,802,Meat,5.305
12829,FDM14,802,Canned,13.8
12830,FDC59,802,Starchy Foods,
12831,FDQ49,802,Breakfast,20.2
12832,FDU33,803,Snack Foods,7.63
12833,FDY15,803,Dairy,18.25
12834,NCP43,803,Others,17.75
12835,FDD08,803,Fruits and Vegetables,8.3
12836,FDY59,803,Baking Goods,8.195
12837,NCP29,803,Health and Hygiene,8.42
12838,FDU35,803,Breads,6.44
12839,DRP47,803,Hard Drinks,
12840,FDF33,803,Seafood,7.97
12841,DRB01,803,Soft Drinks,7.39
12842,NCX18,803,Household,
12843,FDU16,803,Frozen Foods,19.25
